-0.534766 0.10338004425904 -0.886676 -0.936165273981379 -3.492762 1.440821
0.522444 1.36226007610692 2.618775 6.72446640390118 0.437985 0.793902
1.581126 5.90666551786886 3.084666 1.26665636305572 2.218116 -0.067297
-0.458229 1.22468459676936 0.249537 -0.831355831070574 -1.364918 -0.910494
0.27552 -0.67663700676816 -2.079687 -0.386530091417178 -2.670107 -1.239454
-0.893238 -1.0676953633665 -0.025422 -0.64245021692113 1.614896 0.112675
2.109855 -0.261129066921939 -0.531977 2.15053268378624 0.715507 3.715
-2.781437 -0.818453547103587 0.261856 -0.726623523672356 0.118006 -1.416829
-0.624744 -0.534263254288948 1.50825 -0.727305246612187 0.934784 0.719923
0.001633 -0.254756815756332 -1.119591 0.460018104559479 -0.406014 -0.107708
1.610424 0.986414810282894 0.210555 0.31207051916667 1.934411 1.859838
-2.014997 8.26380059226103 2.261913 -1.43918177674341 -0.922238 0.212327
1.629417 -0.869642301923991 -0.373676 0.0263382122555023 0.844206 -0.645526
-0.277133 -0.762976897225979 -0.151096 0.00738134406001811 -1.867129 -1.062988
-1.132157 -0.632041128161508 -0.632859 10.5344577473794 0.488807 -0.786939
0.24185 0.502619432168095 -0.490726 0.36267713857581 -1.636101 -0.649464
-1.647729 -0.838996944700929 1.398665 0.138608388172063 0.603402 0.20117
1.821943 0.181697423738074 2.235855 3.02713610450261 -1.317742 0.236065
1.34169 1.03456660170536 0.0024 -0.844110045454724 -1.567034 0.216169
0.005081 -0.137991187454024 1.792767 0.998312922079228 1.297869 3.197547
-3.258463 -0.252666182719131 0.473598 -0.768978477640294 -0.012914 0.373043
-1.436887 -0.557326490456919 -1.120353 -1.1408354035804 -1.348776 0.261751
1.996562 8.69346991836252 1.004717 -0.0107407769837651 1.012116 0.819836
0.142558 -0.104563536213551 -1.882843 0.49802794157773 -1.401086 -0.437918
2.314986 1.88141847468254 0.399133 -0.0695493732290304 -0.159305 1.676182
-0.309624 -0.289862352815326 0.564366 -1.00833320960969 1.791743 0.19097
-2.279137 0.156573500866392 -1.309001 -1.09600736309646 -1.068185 0.327824
1.243755 3.16018778319322 -0.494359 -1.54472157264867 -0.188091 -1.137105
0.60921 -0.0390723485286235 0.97088 1.75026661871308 0.242488 1.65749
-3.957773 -0.506046307453207 -0.933515 -1.20236427488689 0.370514 -1.744662
2.471303 3.49631746216031 1.783747 -0.758778313148493 0.204228 -0.345272
1.755064 -0.594553238031079 -0.349196 1.24678037043095 1.979753 0.829688
1.281765 0.172129061319456 0.186446 -0.249249876264839 -2.383772 -3.110711
-2.108577 3.85774380951163 -1.831229 -0.738186833400356 -1.848078 -3.302242
1.110982 1.8696575870214 -0.30311 -1.60694671180056 1.499658 -0.171629
0.730438 0.596121757447143 -1.151576 -0.809070434337517 -0.026017 0.39389
1.499201 3.22715526476765 0.290096 -1.55633961546947 -1.688956 -0.917383
0.029096 2.17661623155839 -0.305096 -0.523635421158205 1.753014 2.037589
-0.73647 -0.955521644680985 -2.266316 -0.311267077978765 0.74256 1.137784
-0.311003 3.94777614761639 0.763167 -1.27672887100789 -0.83482 -0.40493
-0.776927 -0.370734154789763 0.866409 0.423730440246227 -0.241937 -0.287548
0.313499 1.16689600751152 1.492406 0.570461657521819 1.032003 -0.193629
0.379162 0.264395588217841 1.590933 1.16108311516874 2.428027 1.09398
0.672205 0.835479809462024 1.370567 -0.16130835150402 -1.554571 1.172125
-0.715173 -0.455648143246404 3.115105 -0.683415657498375 -1.206419 -1.373239
0.43449 2.4663940264222 1.131927 0.692797661252744 2.281796 1.501135
-1.057515 0.0709417933824414 -1.591978 -0.700411442936139 -0.586846 -1.656589
1.995544 0.872537414999976 -0.717761 2.78295916010023 -0.752683 -0.842087
0.25525 -0.63138379810647 -1.64321 -0.0181161121860576 -0.595045 -0.69837
-3.508606 -1.75606068473922 -0.589918 -0.952261384488024 -1.067799 -0.155984
1.526996 5.4775712835041 0.923703 -0.586989335721269 1.134162 -0.128053
2.10766 4.34203005089646 2.898477 -1.2518972675735 -0.096701 -0.444616
0.517789 2.80449904798491 1.631182 -0.551931661084306 -1.536961 0.085578
-0.876289 2.5417788906893 -1.980291 10.1190830235862 2.517067 0.622306
0.689788 -0.48832030945808 -0.280305 8.82093612943632 1.208685 2.01039
-0.760339 -1.56847667252275 -1.375871 0.125908801377876 -0.823577 0.371774
1.536736 4.6813364363527 2.188401 -0.907278694267904 -0.723576 -1.022831
2.244378 2.46787279732053 2.498306 3.97760107222239 -0.539883 2.428601
-1.512265 -1.26970630168109 -1.05902 -0.11433770617077 0.430966 2.072821
1.185246 2.29425572622934 0.363037 1.31467901602781 2.154729 -1.231514
-2.009938 -0.765517392449605 -2.869234 1.03678211598703 1.731132 -0.817125
1.101769 2.71246499491936 -1.083795 2.56619551428081 0.426157 0.499038
