      1.0000     127.0000       1.0000       3.0000       0.0000       1.0000       2.0000      56.5000       9.0000     999.0000      55.0000      47.6348       1.0000       7.2700      41.0000
      1.0000     128.0000       1.0000       2.0000       0.0000       0.0000       2.0000      49.2000       9.0000     999.0000      49.0000      53.2382       1.0000       7.2700      41.0000
      1.0000     129.0000       1.0000       2.0000       1.0000       1.0000       2.0000      45.9000      10.0000      11.0000      46.0000      46.0000       1.0000       7.2700      41.0000
      1.0000     130.0000       1.0000       3.0000       0.0000       1.0000       2.0000      53.7000       9.0000      10.0000      54.0000      59.0000       1.0000       7.2700      41.0000
      1.0000     131.0000       1.0000       2.0000       0.0000       1.0000       3.0000      50.0200      11.0000     999.0000      53.0000      60.0354       1.0000       7.2700      41.0000
      1.0000     132.0000       1.0000       3.0000       1.0000       1.0000       2.0000      43.6274       9.0000       9.0000      50.0000      48.0000       1.0000       7.2700      41.0000
      1.0000     133.0000       1.0000       2.0000       0.0000       1.0000       2.0000      40.6000       7.0000       7.0000      49.0000      48.0000       1.0000       7.2700      41.0000
      1.0000     134.0000       1.0000       2.0000       1.0000       1.0000       2.0000      39.9000       0.0000       9.0000      50.0000      52.0000       1.0000       7.2700      41.0000
      1.0000     135.0000       1.0000       3.0000       0.0000       1.0000       2.0000      45.7000      10.0000       7.0000      52.0000      48.0000       1.0000       7.2700      41.0000
      1.0000     136.0000       1.0000       3.0000       0.0000       1.0000       2.0000      54.1000       7.0000       8.0000      48.0000      59.0000       1.0000       7.2700      41.0000
      1.0000     137.0000       1.0000       3.0000       0.0000       1.0000       2.0000      32.2000       5.0000       6.0000      48.0000      45.0000       1.0000       7.2700      41.0000
      1.0000     138.0000       1.0000       3.0000       0.0000       1.0000       2.0000      49.2000       7.0000       7.0000      50.0000      49.0000       1.0000       7.2700      41.0000
      1.0000     139.0000       1.0000       3.0000       0.0000       1.0000       2.0000      18.6000       7.0000       6.0000      45.0000      49.0000       1.0000       7.2700      41.0000
      1.0000     140.0000       1.0000       3.0000       0.0000       1.0000       1.0000      46.6000       6.0000     999.0000      46.0000      52.0806       1.0000       7.2700      41.0000
      1.0000     141.0000       1.0000     999.0000       1.0000       1.0000       2.0000      44.6700       9.0000       9.0000      49.0000      44.0000       1.0000       7.2700      41.0000
      1.0000     142.0000       1.0000       3.0000       0.0000       0.0000       2.0000      49.4000       7.0000       6.0000      50.0000      54.0000       1.0000       7.2700      41.0000
      1.0000     143.0000       1.0000       2.0000       0.0000       1.0000       2.0000      29.6000       7.0000       8.0000      47.0000      43.0000       1.0000       7.2700      41.0000
      1.0000     144.0000       1.0000       2.0000       1.0000       1.0000       2.0000      46.6000       8.0000      11.0000      49.0000      48.0000       1.0000       7.2700      41.0000
      1.0000     145.0000       1.0000     999.0000       1.0000       1.0000       2.0000      48.7000       5.0000       7.0000      54.0000      55.0000       1.0000       7.2700      41.0000
      1.0000     146.0000       1.0000       2.0000       0.0000       1.0000       3.0000      59.0000      11.0000       9.0000      56.0000      58.0000       1.0000       7.2700      41.0000
      1.0000     147.0000       1.0000       2.0000       0.0000       1.0000       2.0000       6.5000       8.0000       6.0000      43.0000      37.0000       1.0000       7.2700      41.0000
      1.0000     148.0000       1.0000       2.0000       1.0000       1.0000     999.0000      45.2000       9.0000       9.0000      48.0000      46.0000       1.0000       7.2700      41.0000
      1.0000     149.0000       1.0000     999.0000       1.0000       1.0000       2.0000      41.0000       9.0000       9.0000      40.0000      45.0000       1.0000       7.2700      41.0000
      1.0000     258.0000       1.0000       3.0000       0.0000       1.0000       1.0000      25.9000       9.0000     999.0000      42.0000      39.6419       1.0000       7.2700      41.0000
      1.0000     259.0000       1.0000       2.0000       1.0000       1.0000       2.0000      41.0000      10.0000       6.0000      45.0000      50.0000       1.0000       7.2700      41.0000
      1.0000     260.0000       1.0000       2.0000       1.0000       1.0000       2.0000      36.8000       9.0000      10.0000      38.0000      43.0000       1.0000       7.2700      41.0000
      1.0000     261.0000       1.0000       2.0000       0.0000       1.0000       2.0000      48.0000       9.0000       8.0000      50.0000      51.0000       1.0000       7.2700      41.0000
      1.0000     262.0000       1.0000       2.0000       1.0000       1.0000       2.0000      48.3000      11.0000       8.0000      51.0000      51.0000       1.0000       7.2700      41.0000
      1.0000     263.0000       1.0000       2.0000       1.0000       1.0000       2.0000      57.6782      10.0000      11.0000      54.0000      47.0000       1.0000       7.2700      41.0000
      1.0000     264.0000       1.0000     999.0000       1.0000       1.0000       3.0000      56.2000      12.0000      10.0000      48.0000      50.0000       1.0000       7.2700      41.0000
      1.0000     265.0000       1.0000       2.0000       0.0000       1.0000       2.0000      52.5000      10.0000      10.0000      48.0000      43.0000       1.0000       7.2700      41.0000
      1.0000     266.0000       1.0000       2.0000       1.0000       1.0000       2.0000      51.6000       8.0000       8.0000      50.0000      47.0000       1.0000       7.2700      41.0000
      1.0000     267.0000       1.0000       2.0000       0.0000       1.0000       2.0000      43.1000       9.0000       9.0000      53.0000      53.0000       1.0000       7.2700      41.0000
      1.0000     268.0000       1.0000       2.0000       1.0000       0.0000       2.0000      53.4000       9.0000      10.0000      49.0000      52.0000       1.0000       7.2700      41.0000
      1.0000     598.0000       1.0000       2.0000       1.0000       1.0000       2.0000      45.0000      10.0000       8.0000      53.0000      52.0000       1.0000       7.2700      41.0000
      1.0000     599.0000       1.0000       2.0000       0.0000       1.0000       2.0000      54.9795       7.0000     999.0000      48.0000      51.3306       1.0000       7.2700      41.0000
      1.0000     600.0000       1.0000       3.0000       0.0000       1.0000       2.0000      42.7000       7.0000     999.0000      53.0000      53.1145       1.0000       7.2700      41.0000
      1.0000     601.0000       1.0000     999.0000       0.0000       1.0000       2.0000      37.3000       9.0000     999.0000      54.0000      48.7652       1.0000       7.2700      41.0000
      1.0000     602.0000       1.0000       3.0000       1.0000       1.0000       2.0000      36.8000       9.0000     999.0000      46.0000      48.0198       1.0000       7.2700      41.0000
      1.0000     603.0000       1.0000       2.0000       1.0000       1.0000       2.0000      52.3000      11.0000      11.0000      50.0000      50.0000       1.0000       7.2700      41.0000
      1.0000     604.0000       1.0000       2.0000       0.0000       1.0000       2.0000      39.6000       9.0000       9.0000      43.0000      38.0000       1.0000       7.2700      41.0000
      1.0000     605.0000       1.0000       2.0000       0.0000       1.0000       2.0000      44.3000      10.0000      11.0000      51.0000      48.0000       1.0000       7.2700      41.0000
      1.0000     959.0000       1.0000       2.0000       1.0000       0.0000       2.0000      30.5000       9.0000       9.0000      45.0000      48.0000       1.0000       7.2700      41.0000
      1.0000     960.0000       1.0000       2.0000       0.0000       1.0000       3.0000      60.0000      10.0000     999.0000      52.0000      47.8266       1.0000       7.2700      41.0000
      1.0000     606.0000       2.0000       2.0000       1.0000       1.0000       1.0000      44.8000       9.0000     999.0000      38.0000      43.2547       0.0000       4.3300      12.0000
      1.0000     607.0000       2.0000       2.0000       1.0000       1.0000       2.0000      42.4000       6.0000       5.0000      50.0000      48.0000       0.0000       4.3300      12.0000
      1.0000     608.0000       2.0000       2.0000       0.0000       1.0000       2.0000      56.2000      11.0000      12.0000      51.0000      55.0000       0.0000       4.3300      12.0000
      1.0000     609.0000       2.0000       2.0000       0.0000       1.0000       2.0000      55.8000       8.0000     999.0000      51.0000      53.2079       0.0000       4.3300      12.0000
      1.0000     610.0000       2.0000     999.0000       0.0000       1.0000       2.0000      36.4000      10.0000       9.0000      51.0000      52.0000       0.0000       4.3300      12.0000
      1.0000     611.0000       2.0000       2.0000       0.0000       1.0000       2.0000      51.1000       9.0000      10.0000      49.0000      54.0000       0.0000       4.3300      12.0000
      1.0000     612.0000       2.0000       2.0000       0.0000       1.0000       2.0000      51.8000       8.0000     999.0000      48.0000      53.8770       0.0000       4.3300      12.0000
      1.0000     613.0000       2.0000       2.0000       0.0000       1.0000       2.0000      45.0000       7.0000      10.0000      48.0000      49.0000       0.0000       4.3300      12.0000
      1.0000     614.0000       2.0000       2.0000       1.0000       1.0000       2.0000      40.0619       9.0000       8.0000      47.0000      52.0000       0.0000       4.3300      12.0000
      1.0000     615.0000       2.0000       2.0000       1.0000       1.0000       2.0000      44.8000      10.0000       9.0000      50.0000      47.0000       0.0000       4.3300      12.0000
      1.0000     616.0000       2.0000       2.0000       1.0000       1.0000       2.0000      42.7000       7.0000       9.0000      45.0000      49.0000       0.0000       4.3300      12.0000
      1.0000     617.0000       2.0000       2.0000       1.0000       0.0000     999.0000      51.1000      11.0000     999.0000      54.0000      53.2484       0.0000       4.3300      12.0000
      1.0000     618.0000       2.0000       2.0000       0.0000       1.0000       2.0000      53.7000       9.0000     999.0000      53.0000      59.5319       0.0000       4.3300      12.0000
      1.0000     619.0000       2.0000       2.0000       1.0000       1.0000       2.0000      52.7000       8.0000      10.0000      54.0000      56.0000       0.0000       4.3300      12.0000
      1.0000     620.0000       2.0000       2.0000       0.0000       1.0000       2.0000      43.0626      12.0000      12.0000      43.0000      52.0000       0.0000       4.3300      12.0000
      1.0000     621.0000       2.0000       2.0000       0.0000       1.0000       2.0000      43.6000      12.0000       8.0000      48.0000      58.0000       0.0000       4.3300      12.0000
      1.0000     622.0000       2.0000       2.0000       0.0000       1.0000       2.0000      42.9000      11.0000      11.0000      51.0000      52.0000       0.0000       4.3300      12.0000
      1.0000     623.0000       2.0000       2.0000       0.0000       1.0000       2.0000      49.2600      11.0000      11.0000      50.0000      52.0000       0.0000       4.3300      12.0000
      1.0000     624.0000       2.0000       2.0000       0.0000       1.0000       2.0000      42.2000      11.0000      11.0000      50.0000      49.0000       0.0000       4.3300      12.0000
      1.0000     625.0000       2.0000     999.0000       0.0000       1.0000       2.0000      19.6000       9.0000      10.0000      42.0000      46.0000       0.0000       4.3300      12.0000
      1.0000     626.0000       2.0000       2.0000       1.0000       1.0000       2.0000      50.6000      10.0000      10.0000      51.0000      55.0000       0.0000       4.3300      12.0000
      1.0000     627.0000       2.0000       2.0000       1.0000       1.0000       2.0000      37.5000      10.0000      10.0000      45.0000      49.0000       0.0000       4.3300      12.0000
      1.0000     628.0000       2.0000       2.0000       0.0000       0.0000       2.0000      31.9000      12.0000      12.0000      47.0000      43.0000       0.0000       4.3300      12.0000
      1.0000     629.0000       2.0000     999.0000       0.0000       1.0000     999.0000      49.6186       8.0000       8.0000      49.0000      54.0000       0.0000       4.3300      12.0000
      1.0000     630.0000       2.0000       3.0000       0.0000       1.0000       2.0000      39.2000      10.0000     999.0000      49.0000      46.9514       0.0000       4.3300      12.0000
      1.0000     631.0000       2.0000       2.0000       0.0000       1.0000       2.0000      42.4000      11.0000     999.0000      47.0000      48.8930       0.0000       4.3300      12.0000
      1.0000     632.0000       2.0000       2.0000       0.0000       1.0000       2.0000      22.1000       9.0000       9.0000      38.0000      42.0000       0.0000       4.3300      12.0000
      1.0000     633.0000       2.0000     999.0000       0.0000       1.0000       2.0000      41.5000      11.0000      11.0000      51.0000      51.0000       0.0000       4.3300      12.0000
      1.0000     634.0000       2.0000       2.0000       0.0000       1.0000       2.0000      33.3000       5.0000       6.0000      45.0000      44.0000       0.0000       4.3300      12.0000
      1.0000     635.0000       2.0000       2.0000       0.0000       1.0000       2.0000      48.0000      11.0000      11.0000      52.0000      55.0000       0.0000       4.3300      12.0000
      1.0000     636.0000       2.0000       2.0000       0.0000       1.0000       2.0000      48.5000       6.0000       5.0000      48.0000      53.0000       0.0000       4.3300      12.0000
      1.0000     637.0000       2.0000       3.0000       1.0000       1.0000       2.0000      54.8000      10.0000     999.0000      44.0000      50.5857       0.0000       4.3300      12.0000
      1.0000     638.0000       2.0000       2.0000       1.0000       1.0000       2.0000      48.0000      10.0000      10.0000      52.0000      53.0000       0.0000       4.3300      12.0000
      1.0000     639.0000       2.0000     999.0000       0.0000       1.0000       1.0000      42.9000      10.0000      10.0000      37.0000      48.0000       0.0000       4.3300      12.0000
      1.0000     640.0000       2.0000       2.0000       0.0000       1.0000       2.0000      49.0000       6.0000      11.0000      46.0000      52.0000       0.0000       4.3300      12.0000
      1.0000     641.0000       2.0000       3.0000       0.0000       1.0000       2.0000      39.0572       5.0000       6.0000      42.0000      44.0000       0.0000       4.3300      12.0000
      1.0000     642.0000       2.0000     999.0000       1.0000       1.0000       2.0000      47.1000      12.0000      12.0000      46.0000      56.0000       0.0000       4.3300      12.0000
      1.0000     643.0000       2.0000       2.0000       0.0000       1.0000       2.0000      40.8000       9.0000     999.0000      47.0000      54.3292       0.0000       4.3300      12.0000
      1.0000     961.0000       2.0000     999.0000       0.0000       1.0000       2.0000      50.4000      11.0000      12.0000      56.0000      53.0000       0.0000       4.3300      12.0000
      1.0000     962.0000       2.0000       2.0000       1.0000       0.0000       2.0000      47.8000      10.0000      11.0000      50.0000      53.0000       0.0000       4.3300      12.0000
      1.0000     963.0000       2.0000       2.0000       1.0000       1.0000       2.0000      53.2000      11.0000      12.0000      49.0000      47.0000       0.0000       4.3300      12.0000
      1.0000     316.0000       3.0000       2.0000       0.0000       1.0000       2.0000      35.9000       7.0000       9.0000      46.0000      50.0000       1.0000      13.4800      42.0000
      1.0000     317.0000       3.0000       3.0000       1.0000       1.0000       2.0000      10.0000       9.0000     999.0000      50.0000      52.5068       1.0000      13.4800      42.0000
      1.0000     318.0000       3.0000       3.0000       0.0000       1.0000       3.0000      48.1800       9.0000       9.0000      52.0000      52.0000       1.0000      13.4800      42.0000
      1.0000     319.0000       3.0000       3.0000       1.0000       1.0000       2.0000      54.6000      11.0000     999.0000      46.0000      45.5197       1.0000      13.4800      42.0000
      1.0000     320.0000       3.0000       2.0000       1.0000       1.0000       2.0000      47.1000      10.0000      11.0000      49.0000      54.0000       1.0000      13.4800      42.0000
      1.0000     321.0000       3.0000       2.0000       0.0000       1.0000       2.0000       6.2000       6.0000       7.0000      45.0000      46.0000       1.0000      13.4800      42.0000
      1.0000     322.0000       3.0000       2.0000       0.0000       1.0000       2.0000      44.8000       9.0000     999.0000      49.0000      52.0938       1.0000      13.4800      42.0000
      1.0000     323.0000       3.0000       2.0000       1.0000       1.0000       2.0000      51.3000       8.0000       9.0000      54.0000      57.0000       1.0000      13.4800      42.0000
      1.0000     324.0000       3.0000       3.0000       0.0000       1.0000       3.0000      56.2000      10.0000      10.0000      53.0000      54.0000       1.0000      13.4800      42.0000
      1.0000     325.0000       3.0000       3.0000       1.0000       1.0000       2.0000      34.3000       8.0000       9.0000      51.0000      46.0000       1.0000      13.4800      42.0000
      1.0000     326.0000       3.0000       2.0000       0.0000       1.0000       2.0000      36.0742       7.0000       7.0000      42.0000      50.0000       1.0000      13.4800      42.0000
      1.0000     327.0000       3.0000       2.0000       1.0000       1.0000       3.0000      62.8000      12.0000       9.0000      48.0000      59.0000       1.0000      13.4800      42.0000
